BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	10.79	52.34	78.69
0.00	15.11	43.77	75.00
0.65	62.47	67.51	33.33
0.00	31.54	51.27	75.86
0.36	36.99	61.20	44.44
0.32	37.41	62.89	55.32
0.00	12.07	50.66	66.67
0.31	37.76	65.34	42.11
0.66	65.57	73.09	44.44
0.89	88.82	86.62	10.26
0.44	48.21	58.66	43.59
0.30	35.53	59.91	64.29
0.47	63.67	72.76	50.00
0.00	33.76	78.88	34.78
0.39	48.71	63.41	48.48
0.62	74.85	71.89	25.00
0.23	40.08	73.41	46.51
0.67	75.98	80.84	27.27
0.00	14.58	50.18	53.33
0.00	18.09	48.38	71.79
0.23	28.53	68.51	57.14
0.47	50.45	80.42	22.73
0.23	28.78	59.71	38.71
0.62	61.69	76.75	25.81
0.31	30.96	54.23	54.17
0.60	63.38	74.75	25.00
0.69	73.09	81.11	26.09
0.35	33.42	66.93	54.55
0.00	35.36	30.86	33.33
0.51	55.57	62.05	45.71
0.00	35.64	73.62	26.67
0.27	30.74	63.78	61.79
0.00	22.63	48.20	63.64
0.42	43.02	80.13	35.00
0.00	32.18	68.33	42.86
1.00	100.00	100.00	0.00
0.55	59.02	79.49	28.57
0.65	70.83	72.61	27.27
0.44	63.12	70.05	45.45
0.53	54.11	70.87	33.33
0.00	9.65	31.69	100.00
0.00	19.33	49.85	50.00
0.11	19.99	47.14	58.06
0.00	8.80	48.41	75.00
0.00	5.25	43.28	73.68
0.10	17.23	47.37	74.60
0.13	16.99	45.51	69.70
0.00	6.98	46.08	103.85
0.12	18.62	40.96	72.48
0.13	19.11	49.68	64.71
0.29	38.32	58.85	51.02
0.09	12.38	44.52	86.67
0.00	12.40	26.99	76.47
0.63	63.16	82.01	17.39
0.75	77.74	85.92	15.87
0.70	74.65	81.16	21.74
0.58	65.07	81.59	28.57
0.89	90.09	89.33	11.76
0.62	63.79	80.44	18.18
0.89	90.71	93.72	5.88
0.55	57.29	72.48	43.48
0.61	67.14	78.87	28.57
0.54	59.71	85.03	23.53
0.00	17.40	51.87	59.26
0.23	35.23	51.77	53.66
0.00	38.85	58.03	78.26
0.48	72.77	57.87	44.44
0.00	18.83	43.73	67.50
0.62	69.88	79.01	36.36
0.00	10.89	47.97	72.00
0.00	10.55	62.46	94.12
0.00	19.34	59.78	80.00
0.21	23.26	66.48	58.33
0.88	90.43	96.28	5.13
0.43	44.29	75.55	27.59
0.50	53.52	72.87	43.75
0.00	16.40	49.94	52.63
0.95	92.45	93.00	4.44
0.77	78.25	80.33	32.00
0.00	7.27	45.73	109.09
0.00	10.90	31.31	71.43
0.20	31.90	50.66	51.85
0.22	21.18	46.37	66.67
0.38	43.34	62.47	50.85
0.00	3.46	30.89	114.29
0.23	34.36	58.48	57.14
0.00	8.79	52.14	66.67
0.26	33.67	58.67	59.38
0.00	6.48	47.12	90.32
0.25	35.74	57.31	65.12
0.00	4.79	23.13	85.71
0.51	50.95	74.75	28.57
0.64	63.51	72.62	30.77
0.16	21.69	52.81	77.78
0.41	45.83	65.81	48.00
0.28	39.11	61.71	47.76
0.00	10.69	30.76	64.86
0.19	25.17	43.39	70.83
0.00	23.08	49.16	74.42
0.00	15.62	48.14	60.00
0.22	32.24	58.26	51.85
0.00	3.23	25.21	83.87
0.00	17.04	31.88	64.71
0.00	6.80	30.91	93.33
0.00	48.33	82.71	11.76
0.45	52.62	67.36	32.43
0.44	46.56	62.45	54.90
0.26	26.01	63.44	46.15
0.36	39.85	59.58	50.00
0.45	53.85	74.14	27.91
0.00	24.25	50.33	64.29
0.29	27.09	44.82	56.00
0.53	53.64	68.82	30.77
0.23	23.46	61.19	52.17
0.54	51.54	60.37	42.86
0.29	33.13	63.86	62.50
0.38	45.10	64.61	46.15
0.28	35.18	50.09	57.14
0.16	20.65	58.45	60.61
0.00	14.87	63.95	95.24
0.26	25.11	66.25	80.77
0.00	21.67	59.40	66.67
0.00	10.05	52.56	85.71
0.15	21.28	50.81	81.25
0.30	48.96	69.06	36.36
0.40	33.47	60.40	45.45
0.19	28.93	63.70	66.67
0.00	22.32	57.55	42.11
0.41	44.82	67.62	49.35
0.16	29.28	66.29	59.26
0.22	26.18	58.57	68.52
0.27	32.49	59.85	67.31
0.35	46.41	68.60	31.75
0.29	27.68	41.09	65.00
0.38	40.84	52.73	42.55
0.48	48.88	75.14	36.84
0.28	36.42	55.30	63.83
0.00	16.06	34.30	100.00
0.54	62.37	74.71	21.74
0.59	63.71	79.18	37.84
0.00	47.74	65.03	36.36
